Numero_dossier_ID,temps_total_sec,temps_total_min
5639719,1857.0,30.95
5639725,433.0,7.216666666666667
5639777,130.0,2.1666666666666665
5639780,719.0,11.983333333333333
5639810,1825.0,30.416666666666668
5639824,270.0,4.5
5639884,1546.0,25.766666666666666
5639898,1369.0,22.816666666666666
5640066,273.0,4.55
5640083,3328.0,55.46666666666667
5640109,292.0,4.866666666666666
5640210,1438.0,23.966666666666665
5640236,813.0,13.55
5640248,1521.0,25.35
5640250,948.0,15.8
5640259,823.0,13.716666666666667
5640262,278.0,4.633333333333334
5640269,2296.0,38.266666666666666
5640272,2666.0,44.43333333333333
5640396,450.0,7.5
5640408,999.0,16.65
5640427,822.0,13.7
5640470,5597.0,93.28333333333333
5640528,814.0,13.566666666666666
5640531,94.0,1.5666666666666667
5640587,430.0,7.166666666666667
5640596,985.0,16.416666666666668
5640635,204.0,3.4
5640657,898.0,14.966666666666667
5640663,1103.0,18.383333333333333
5640682,5427.0,90.45
5640691,580.0,9.666666666666666
5640717,611.0,10.183333333333334
5640725,338.0,5.633333333333334
5640730,909.0,15.15
5640760,1028.0,17.133333333333333
5640767,562.0,9.366666666666667
5640790,2811.0,46.85
5640811,743.0,12.383333333333333
5640839,870.0,14.5
5640841,1068.0,17.8
5640850,1164.0,19.4
5640919,105.0,1.75
5640996,436.0,7.266666666666667
5640997,3855.0,64.25
5641063,292.0,4.866666666666666
5641120,1010.0,16.833333333333332
5641157,575.0,9.583333333333334
5641187,450.0,7.5
5641221,504.0,8.4
5641235,335.0,5.583333333333333
5641268,369.0,6.15
5641356,210.0,3.5
5641379,189.0,3.15
5641446,786.0,13.1
5641541,3645.0,60.75
5641583,274.0,4.566666666666666
5641604,388.0,6.466666666666667
5641625,431.0,7.183333333333334
5641655,198.0,3.3
5641667,186.0,3.1
5641696,325.0,5.416666666666667
5641736,127.0,2.1166666666666667
5641748,138.0,2.3
5641800,3102.0,51.7
5641819,82.0,1.3666666666666667
5641827,1757.0,29.283333333333335
5641834,135.0,2.25
5641841,318.0,5.3
5641842,141.0,2.35
5641846,830.0,13.833333333333334
5641858,1282.0,21.366666666666667
5641874,273.0,4.55
5641882,856.0,14.266666666666667
5641920,36.0,0.6
5641928,555.0,9.25
5641938,542.0,9.033333333333333
5641950,399.0,6.65
5641952,4104.0,68.4
5642021,39.0,0.65
5642062,527.0,8.783333333333333
5642075,5746.0,95.76666666666667
5642103,369.0,6.15
5642148,1886.0,31.433333333333334
5642211,288.0,4.8
5642215,784.0,13.066666666666666
5642221,275.0,4.583333333333333
5642228,2838.0,47.3
5642276,3179.0,52.983333333333334
5642288,337.0,5.616666666666666
5642311,1443.0,24.05
5642333,153.0,2.55
5642457,516.0,8.6
5642484,706.0,11.766666666666667
5642566,459.0,7.65
5642614,566.0,9.433333333333334
5642627,26.0,0.43333333333333335
5642708,42.0,0.7
5642727,375.0,6.25
5642736,525.0,8.75
5642753,777.0,12.95
5642773,1943.0,32.38333333333333
5642831,6250.0,104.16666666666667
5642858,1543.0,25.716666666666665
5642863,242.0,4.033333333333333
5642870,167.0,2.783333333333333
5642968,1608.0,26.8
5642973,3411.0,56.85
5642992,1608.0,26.8
5643067,37.0,0.6166666666666667
5643153,867.0,14.45
5643162,380.0,6.333333333333333
5643182,506.0,8.433333333333334
5643189,381.0,6.35
5643199,6698.0,111.63333333333334
5643213,2243.0,37.38333333333333
5643249,5212.0,86.86666666666666
5643263,468.0,7.8
5643272,868.0,14.466666666666667
5643274,529.0,8.816666666666666
5643397,3483.0,58.05
5643417,281.0,4.683333333333334
5643475,748.0,12.466666666666667
5643513,604.0,10.066666666666666
5643530,3492.0,58.2
5643583,2110.0,35.166666666666664
5643584,856.0,14.266666666666667
5643601,730.0,12.166666666666666
5643618,3055.0,50.916666666666664
5643641,1134.0,18.9
5643652,36.0,0.6
5643657,3185.0,53.083333333333336
5643684,300.0,5.0
5643701,751.0,12.516666666666667
5643758,8058.0,134.3
5643818,274.0,4.566666666666666
5643827,392.0,6.533333333333333
5643855,958.0,15.966666666666667
5643869,1151.0,19.183333333333334
5643878,213.0,3.55
5643889,686.0,11.433333333333334
5643911,551.0,9.183333333333334
5643946,565.0,9.416666666666666
5644063,8826.0,147.1
5644066,988.0,16.466666666666665
5644072,823.0,13.716666666666667
5644081,287.0,4.783333333333333
5644086,276.0,4.6
5644143,313.0,5.216666666666667
5644154,80.0,1.3333333333333333
5644165,1417.0,23.616666666666667
5644186,1052.0,17.533333333333335
5644193,376.0,6.266666666666667
5644204,4455.0,74.25
5644243,291.0,4.85
5644256,340.0,5.666666666666667
5644260,512.0,8.533333333333333
5644262,272.0,4.533333333333333
5644264,613.0,10.216666666666667
5644267,289.0,4.816666666666666
5644284,1148.0,19.133333333333333
5644306,4195.0,69.91666666666667
5644309,1015.0,16.916666666666668
5644312,503.0,8.383333333333333
5644331,802.0,13.366666666666667
5644411,468.0,7.8
5644435,12073.0,201.21666666666667
5644436,616.0,10.266666666666667
5644440,237.0,3.95
5644447,283.0,4.716666666666667
5644484,2090.0,34.833333333333336
5644488,716.0,11.933333333333334
5644496,327.0,5.45
5644654,150.0,2.5
5644745,1870.0,31.166666666666668
5644784,23607.0,393.45
5644841,1170.0,19.5
5644844,824.0,13.733333333333333
5644866,356.0,5.933333333333334
5644870,275.0,4.583333333333333
5644922,2037.0,33.95
5644955,716.0,11.933333333333334
5644996,524.0,8.733333333333333
5645013,315.0,5.25
5645020,280.0,4.666666666666667
5645042,3607.0,60.11666666666667
5645044,700.0,11.666666666666666
5645090,416.0,6.933333333333334
5645121,880.0,14.666666666666666
5645144,1073.0,17.883333333333333
5645153,170.0,2.8333333333333335
5645180,2139.0,35.65
5645199,4395.0,73.25
5645201,807.0,13.45
5645216,467.0,7.783333333333333
5645268,1298.0,21.633333333333333
5645287,137.0,2.283333333333333
5645316,249.0,4.15
5645319,1433.0,23.883333333333333
5645351,11942.0,199.03333333333333
5645361,6432.0,107.2
5645391,37.0,0.6166666666666667
5645411,256.0,4.266666666666667
5645423,596.0,9.933333333333334
5645443,7639.0,127.31666666666666
5645444,1375.0,22.916666666666668
5645462,2098.0,34.96666666666667
5645483,298.0,4.966666666666667
5645485,359.0,5.983333333333333
5645486,642.0,10.7
5645505,4277.0,71.28333333333333
5645519,3188.0,53.13333333333333
5645538,861.0,14.35
5645559,464.0,7.733333333333333
5645563,1255.0,20.916666666666668
5645595,3415.0,56.916666666666664
5645605,3467.0,57.78333333333333
5645670,674.0,11.233333333333333
5645715,2081.0,34.68333333333333
5645723,1461.0,24.35
5645742,3120.0,52.0
5645759,798.0,13.3
5645791,969.0,16.15
5645800,1938.0,32.3
5645803,2185.0,36.416666666666664
5645812,51.0,0.85
5645826,132.0,2.2
5645884,515.0,8.583333333333334
5645928,1956.0,32.6
5645946,959.0,15.983333333333333
5645974,86.0,1.4333333333333333
5646011,694.0,11.566666666666666
5646038,3850.0,64.16666666666667
5646083,1676.0,27.933333333333334
5646095,2200.0,36.666666666666664
5646112,22047.0,367.45
5646160,570.0,9.5
5646171,130.0,2.1666666666666665
5646178,2072.0,34.53333333333333
5646202,405.0,6.75
5646214,177.0,2.95
5646308,5025.0,83.75
5646360,528.0,8.8
5646368,4153.0,69.21666666666667
5646375,903.0,15.05
5646405,187.0,3.1166666666666667
5646449,587.0,9.783333333333333
5646478,703.0,11.716666666666667
5646583,207.0,3.45
5646591,812.0,13.533333333333333
5646634,339.0,5.65
5646642,1274.0,21.233333333333334
5646656,511.0,8.516666666666667
5646672,567.0,9.45
5646674,694.0,11.566666666666666
5646687,724.0,12.066666666666666
5646753,2103.0,35.05
5646792,584.0,9.733333333333333
5646820,597.0,9.95
5646823,279.0,4.65
5646846,204.0,3.4
5646848,5445.0,90.75
5646882,1127.0,18.783333333333335
5646927,1341.0,22.35
5646936,305.0,5.083333333333333
5646938,267.0,4.45
5646951,1514.0,25.233333333333334
5647003,282.0,4.7
5647011,3498.0,58.3
5647030,317.0,5.283333333333333
5647094,6605.0,110.08333333333333
5647140,171.0,2.85
5647155,746.0,12.433333333333334
5647202,318.0,5.3
5647228,514.0,8.566666666666666
5647244,238.0,3.966666666666667
5647266,368.0,6.133333333333334
5647341,888.0,14.8
5647345,1769.0,29.483333333333334
5647356,222.0,3.7
5647401,642.0,10.7
5647443,630.0,10.5
5647502,338.0,5.633333333333334
5647535,334.0,5.566666666666666
5647548,587.0,9.783333333333333
5647554,737.0,12.283333333333333
5647555,322.0,5.366666666666666
5647596,1571.0,26.183333333333334
5647620,538.0,8.966666666666667
5647646,169.0,2.816666666666667
5647695,142.0,2.3666666666666667
5647726,297.0,4.95
5647741,146.0,2.433333333333333
5647742,972.0,16.2
5647763,189.0,3.15
5647767,859.0,14.316666666666666
5647779,1015.0,16.916666666666668
5647824,447.0,7.45
5647831,1689.0,28.15
5647841,2542.0,42.36666666666667
5647870,2754.0,45.9
5647914,1126.0,18.766666666666666
5647936,1910.0,31.833333333333332
5647941,269.0,4.483333333333333
5647964,804.0,13.4
5647982,567.0,9.45
5648046,6934.0,115.56666666666666
5648057,514.0,8.566666666666666
5648060,6741.0,112.35
5648161,1187.0,19.783333333333335
5648182,1861.0,31.016666666666666
5648195,85.0,1.4166666666666667
5648212,362.0,6.033333333333333
5648224,4855.0,80.91666666666667
5648262,661.0,11.016666666666667
5648309,832.0,13.866666666666667
5648320,476.0,7.933333333333334
5648327,533.0,8.883333333333333
5648345,606.0,10.1
5648409,842.0,14.033333333333333
5648422,169.0,2.816666666666667
5648444,292.0,4.866666666666666
5648451,258.0,4.3
5648492,8424.0,140.4
5648528,86.0,1.4333333333333333
5648545,587.0,9.783333333333333
5648589,307.0,5.116666666666666
5648665,639.0,10.65
5648687,259.0,4.316666666666666
5648788,1683.0,28.05
5648803,283.0,4.716666666666667
5648820,360.0,6.0
5648856,17.0,0.2833333333333333
5648859,128.0,2.1333333333333333
5648882,402.0,6.7
5648900,600.0,10.0
5648937,246.0,4.1
5648984,153.0,2.55
5649007,485.0,8.083333333333334
5649019,197.0,3.283333333333333
5649037,1324.0,22.066666666666666
5649094,368.0,6.133333333333334
5649133,978.0,16.3
5649145,1568.0,26.133333333333333
5649184,877.0,14.616666666666667
5649194,492.0,8.2
5649203,3147.0,52.45
5649204,211.0,3.5166666666666666
5649312,182.0,3.033333333333333
5649341,1299.0,21.65
5649362,3678.0,61.3
5649375,764.0,12.733333333333333
5649391,145.0,2.4166666666666665
5649445,300.0,5.0
5649447,191.0,3.183333333333333
5649459,373.0,6.216666666666667
5649580,227.0,3.783333333333333
5649588,4223.0,70.38333333333334
5649594,1089.0,18.15
5649602,6743.0,112.38333333333334
5649606,2285.0,38.083333333333336
5649704,1202.0,20.033333333333335
5649706,314.0,5.233333333333333
5649745,1633.0,27.216666666666665
5649779,2651.0,44.18333333333333
5649815,419.0,6.983333333333333
5649872,227.0,3.783333333333333
5649912,377.0,6.283333333333333
5649918,177.0,2.95
5649934,1347.0,22.45
5649940,1138.0,18.966666666666665
5649955,635.0,10.583333333333334
5649963,562.0,9.366666666666667
5649970,332.0,5.533333333333333
5649974,290.0,4.833333333333333
5649981,762.0,12.7
5649994,550.0,9.166666666666666
5650043,261.0,4.35
5650109,443.0,7.383333333333334
5650127,121.0,2.0166666666666666
5650153,2945.0,49.083333333333336
5650170,805.0,13.416666666666666
5650199,324.0,5.4
5650200,116.0,1.9333333333333333
5650211,213.0,3.55
5650270,10.0,0.16666666666666666
5650283,277.0,4.616666666666666
5650291,1213.0,20.216666666666665
5650293,198.0,3.3
5650299,1881.0,31.35
5650342,477.0,7.95
5650383,306.0,5.1
5650384,562.0,9.366666666666667
5650395,2229.0,37.15
5650396,944.0,15.733333333333333
5650402,1153.0,19.216666666666665
5650412,188.0,3.1333333333333333
5650423,394.0,6.566666666666666
5650464,3581.0,59.68333333333333
5650510,4840.0,80.66666666666667
5650537,310.0,5.166666666666667
5650573,1742.0,29.033333333333335
5650616,279.0,4.65
5650626,462.0,7.7
5650651,295.0,4.916666666666667
5650654,1287.0,21.45
5650660,238.0,3.966666666666667
5650663,847.0,14.116666666666667
5650670,395.0,6.583333333333333
5650754,1078.0,17.966666666666665
5650774,1335.0,22.25
5650793,409.0,6.816666666666666
5650816,1629.0,27.15
5650853,112.0,1.8666666666666667
5650878,2994.0,49.9
5650904,1009.0,16.816666666666666
5650908,817.0,13.616666666666667
5651077,677.0,11.283333333333333
5651085,3175.0,52.916666666666664
5651129,387.0,6.45
5651135,3801.0,63.35
5651152,1330.0,22.166666666666668
5651157,442.0,7.366666666666666
5651285,82.0,1.3666666666666667
5651334,303.0,5.05
5651338,2434.0,40.56666666666667
5651379,28.0,0.4666666666666667
5651386,4104.0,68.4
5651393,232.0,3.8666666666666667
5651401,2038.0,33.96666666666667
5651403,1478.0,24.633333333333333
5651427,779.0,12.983333333333333
5651428,353.0,5.883333333333334
5651462,692.0,11.533333333333333
5651468,474.0,7.9
5651478,190.0,3.1666666666666665
5651523,1490.0,24.833333333333332
5651526,727.0,12.116666666666667
5651539,1081.0,18.016666666666666
5651563,460.0,7.666666666666667
5651606,219.0,3.65
5651660,3021.0,50.35
5651667,574.0,9.566666666666666
5651695,2977.0,49.61666666666667
5651698,3194.0,53.233333333333334
5651712,206.0,3.433333333333333
5651715,742.0,12.366666666666667
5651739,54.0,0.9
5651781,416.0,6.933333333333334
5651785,300.0,5.0
5651793,4384.0,73.06666666666666
5651828,500.0,8.333333333333334
5651840,297.0,4.95
5651889,733.0,12.216666666666667
5651900,10744.0,179.06666666666666
5651902,319.0,5.316666666666666
5651903,255.0,4.25
5651920,1416.0,23.6
5651929,819.0,13.65
5651935,2151.0,35.85
5651972,306.0,5.1
5652000,23.0,0.38333333333333336
5652011,1760.0,29.333333333333332
5652013,78.0,1.3
5652058,1121.0,18.683333333333334
5652099,627.0,10.45
5652171,239.0,3.9833333333333334
5652261,3404.0,56.733333333333334
5652266,371.0,6.183333333333334
5652280,1821.0,30.35
5652300,3130.0,52.166666666666664
5652350,2366.0,39.43333333333333
5652364,387.0,6.45
5652426,320.0,5.333333333333333
5652441,2735.0,45.583333333333336
5652449,895.0,14.916666666666666
5652481,1136.0,18.933333333333334
5652504,1969.0,32.81666666666667
5652527,5312.0,88.53333333333333
5652532,696.0,11.6
5652573,354.0,5.9
5652590,446.0,7.433333333333334
5652606,15082.0,251.36666666666667
5652623,915.0,15.25
5652631,262.0,4.366666666666666
5652632,161.0,2.683333333333333
5652669,208.0,3.466666666666667
5652731,449.0,7.483333333333333
5652788,431.0,7.183333333333334
5652791,258.0,4.3
5652830,179.0,2.9833333333333334
5652834,2562.0,42.7
5652835,394.0,6.566666666666666
5652880,820.0,13.666666666666666
5652904,489.0,8.15
5652917,1188.0,19.8
5652921,130.0,2.1666666666666665
5652964,1814.0,30.233333333333334
5652977,253.0,4.216666666666667
5652978,491.0,8.183333333333334
5653073,403.0,6.716666666666667
5653089,720.0,12.0
5653129,323.0,5.383333333333334
5653146,722.0,12.033333333333333
5653179,155.0,2.5833333333333335
5653204,746.0,12.433333333333334
5653215,585.0,9.75
5653259,394.0,6.566666666666666
5653290,770.0,12.833333333333334
5653419,714.0,11.9
5653435,710.0,11.833333333333334
5653452,1786.0,29.766666666666666
5653461,267.0,4.45
5653468,378.0,6.3
5653473,598.0,9.966666666666667
5653489,199.0,3.316666666666667
5653500,10772.0,179.53333333333333
5653531,324.0,5.4
5653541,997.0,16.616666666666667
5653600,265.0,4.416666666666667
5653733,7476.0,124.6
5653738,498.0,8.3
5653749,523.0,8.716666666666667
5653758,206.0,3.433333333333333
5653774,719.0,11.983333333333333
5653802,276.0,4.6
5653813,536.0,8.933333333333334
5653831,717.0,11.95
5653874,1102.0,18.366666666666667
5653879,313.0,5.216666666666667
5653911,2657.0,44.28333333333333
5653954,855.0,14.25
5653998,34.0,0.5666666666666667
5654051,1621.0,27.016666666666666
5654088,486.0,8.1
5654097,403.0,6.716666666666667
5654100,2072.0,34.53333333333333
5654193,5923.0,98.71666666666667
5654229,830.0,13.833333333333334
5654243,6713.0,111.88333333333334
5654332,2831.0,47.18333333333333
5654348,654.0,10.9
5654373,2320.0,38.666666666666664
5654441,142.0,2.3666666666666667
5654457,280.0,4.666666666666667
5654473,4621.0,77.01666666666667
5654478,5732.0,95.53333333333333
5654480,2463.0,41.05
5654507,791.0,13.183333333333334
5654516,371.0,6.183333333333334
5654547,909.0,15.15
5654609,658.0,10.966666666666667
5654644,166.0,2.7666666666666666
5654648,1576.0,26.266666666666666
5654687,375.0,6.25
5654721,1487.0,24.783333333333335
5654785,1959.0,32.65
5654797,239.0,3.9833333333333334
5654853,357.0,5.95
5654859,296.0,4.933333333333334
5654863,5172.0,86.2
5654902,260.0,4.333333333333333
5654932,1425.0,23.75
5654978,5830.0,97.16666666666667
5655036,870.0,14.5
5655046,789.0,13.15
5655048,197.0,3.283333333333333
5655066,13168.0,219.46666666666667
5655068,1247.0,20.783333333333335
5655116,2275.0,37.916666666666664
5655210,1048.0,17.466666666666665
5655216,438.0,7.3
5655218,2101.0,35.016666666666666
5655239,267.0,4.45
5655268,325.0,5.416666666666667
5655277,1186.0,19.766666666666666
5655282,283.0,4.716666666666667
5655313,323.0,5.383333333333334
5655358,69.0,1.15
5655360,305.0,5.083333333333333
5655371,1225.0,20.416666666666668
5655378,911.0,15.183333333333334
5655384,176.0,2.933333333333333
5655412,742.0,12.366666666666667
5655418,2100.0,35.0
5655446,8748.0,145.8
5655476,1224.0,20.4
5655477,368.0,6.133333333333334
5655485,361.0,6.016666666666667
5655500,505.0,8.416666666666666
5655569,160.0,2.6666666666666665
5655580,352.0,5.866666666666666
5655582,1094.0,18.233333333333334
5655611,2008.0,33.46666666666667
5655652,553.0,9.216666666666667
5655668,4267.0,71.11666666666666
5655677,197.0,3.283333333333333
5655682,1707.0,28.45
5655698,848.0,14.133333333333333
5655716,1232.0,20.533333333333335
5655723,700.0,11.666666666666666
5655748,211.0,3.5166666666666666
5655762,304.0,5.066666666666666
5655792,2168.0,36.13333333333333
5655831,577.0,9.616666666666667
5655877,236.0,3.933333333333333
5656057,210.0,3.5
5656063,1740.0,29.0
5656092,131.0,2.183333333333333
5656138,770.0,12.833333333333334
5656143,2829.0,47.15
5656146,6016.0,100.26666666666667
5656166,41.0,0.6833333333333333
5656169,314.0,5.233333333333333
5656176,215.0,3.5833333333333335
5656236,1253.0,20.883333333333333
5656263,577.0,9.616666666666667
5656266,1130.0,18.833333333333332
5656285,802.0,13.366666666666667
5656307,451.0,7.516666666666667
5656373,1069.0,17.816666666666666
5656404,1443.0,24.05
5656410,250.0,4.166666666666667
5656435,1127.0,18.783333333333335
5656507,364.0,6.066666666666666
5656524,1007.0,16.783333333333335
5656569,746.0,12.433333333333334
5656616,656.0,10.933333333333334
5656632,252.0,4.2
5656639,467.0,7.783333333333333
5656657,370.0,6.166666666666667
5656708,414.0,6.9
5656720,1026.0,17.1
5656729,1639.0,27.316666666666666
5656753,138.0,2.3
5657002,273.0,4.55
5657128,407.0,6.783333333333333
5657196,423.0,7.05
5657258,279.0,4.65
5657271,219.0,3.65
5657319,719.0,11.983333333333333
5657325,108.0,1.8
5657379,557.0,9.283333333333333
5657383,636.0,10.6
5657453,906.0,15.1
5657477,616.0,10.266666666666667
5657478,173.0,2.8833333333333333
5657582,1455.0,24.25
5657609,2033.0,33.88333333333333
5657646,1360.0,22.666666666666668
5657647,175.0,2.9166666666666665
5657695,388.0,6.466666666666667
5657737,5780.0,96.33333333333333
5657819,286.0,4.766666666666667
5657862,3138.0,52.3
5657864,681.0,11.35
5657900,857.0,14.283333333333333
5657912,13428.0,223.8
5657915,1958.0,32.63333333333333
5657952,1352.0,22.533333333333335
5657980,373.0,6.216666666666667
5658013,2248.0,37.46666666666667
5658024,382.0,6.366666666666666
5658025,994.0,16.566666666666666
5658034,498.0,8.3
5658045,424.0,7.066666666666666
5658135,1099.0,18.316666666666666
5658148,1446.0,24.1
5658192,389.0,6.483333333333333
5658208,494.0,8.233333333333333
5658232,710.0,11.833333333333334
5658263,363.0,6.05
5658361,604.0,10.066666666666666
5658366,755.0,12.583333333333334
5658368,3018.0,50.3
5658475,1126.0,18.766666666666666
5658477,469.0,7.816666666666666
5658503,1909.0,31.816666666666666
5658557,255.0,4.25
5658684,375.0,6.25
5658705,1692.0,28.2
5658731,1793.0,29.883333333333333
5658752,358.0,5.966666666666667
5658772,14708.0,245.13333333333333
5658780,358.0,5.966666666666667
5658805,303.0,5.05
5658808,1626.0,27.1
5658844,236.0,3.933333333333333
5658883,578.0,9.633333333333333
5658889,1294.0,21.566666666666666
5658899,306.0,5.1
5658900,3416.0,56.93333333333333
5658968,5.0,0.08333333333333333
5658988,316.0,5.266666666666667
5659030,977.0,16.283333333333335
5659040,1147.0,19.116666666666667
5659046,629.0,10.483333333333333
5659062,2171.0,36.18333333333333
5659074,570.0,9.5
5659123,462.0,7.7
5659135,728.0,12.133333333333333
5659165,933.0,15.55
5659186,431.0,7.183333333333334
5659238,295.0,4.916666666666667
5659239,459.0,7.65
5659244,5569.0,92.81666666666666
5659274,110.0,1.8333333333333333
5659329,6153.0,102.55
5659339,204.0,3.4
5659409,263.0,4.383333333333334
5659454,236.0,3.933333333333333
5659484,10.0,0.16666666666666666
5659495,538.0,8.966666666666667
5659496,12851.0,214.18333333333334
5659532,446.0,7.433333333333334
5659747,659.0,10.983333333333333
5659780,563.0,9.383333333333333
5659823,610.0,10.166666666666666
5659826,387.0,6.45
5659829,824.0,13.733333333333333
5659836,2487.0,41.45
5659899,291.0,4.85
5659915,460.0,7.666666666666667
5659986,181.0,3.0166666666666666
5660024,1872.0,31.2
5660128,754.0,12.566666666666666
5660133,506.0,8.433333333333334
5660160,683.0,11.383333333333333
5660180,302.0,5.033333333333333
5660238,1269.0,21.15
5660246,643.0,10.716666666666667
5660283,593.0,9.883333333333333
5660338,1103.0,18.383333333333333
5660348,760.0,12.666666666666666
5660362,383.0,6.383333333333334
5660367,973.0,16.216666666666665
5660405,916.0,15.266666666666667
5660441,278.0,4.633333333333334
5660451,326.0,5.433333333333334
5660517,1579.0,26.316666666666666
5660591,2984.0,49.733333333333334
5660606,3106.0,51.766666666666666
5660616,238.0,3.966666666666667
5660672,335.0,5.583333333333333
5660707,643.0,10.716666666666667
5660740,423.0,7.05
5660744,154.0,2.566666666666667
5660766,174.0,2.9
5660773,5290.0,88.16666666666667
5660777,455.0,7.583333333333333
5660789,1272.0,21.2
5660796,1380.0,23.0
5660836,479.0,7.983333333333333
5660885,611.0,10.183333333333334
5660888,2138.0,35.63333333333333
5660894,493.0,8.216666666666667
5660896,6915.0,115.25
5660900,393.0,6.55
5660921,1537.0,25.616666666666667
5660938,624.0,10.4
5660965,404.0,6.733333333333333
5661066,1010.0,16.833333333333332
5661082,341.0,5.683333333333334
5661094,2104.0,35.06666666666667
5661100,235.0,3.9166666666666665
5661120,3385.0,56.416666666666664
5661131,947.0,15.783333333333333
5661133,57.0,0.95
5661145,20833.0,347.21666666666664
5661167,1597.0,26.616666666666667
5661182,2005.0,33.416666666666664
5661187,190.0,3.1666666666666665
5661203,422.0,7.033333333333333
5661213,708.0,11.8
5661265,212.0,3.533333333333333
5661275,838.0,13.966666666666667
5661308,237.0,3.95
5661338,348.0,5.8
5661343,3715.0,61.916666666666664
5661347,159.0,2.65
5661383,245.0,4.083333333333333
5661481,10458.0,174.3
5661514,270.0,4.5
5661520,231.0,3.85
5661521,651.0,10.85
5661544,444.0,7.4
5661552,1493.0,24.883333333333333
5661599,852.0,14.2
5661618,1709.0,28.483333333333334
5661620,1177.0,19.616666666666667
5661659,1007.0,16.783333333333335
5661702,1114.0,18.566666666666666
5661722,431.0,7.183333333333334
5661729,1246.0,20.766666666666666
5661808,2510.0,41.833333333333336
5661873,411.0,6.85
5661885,2360.0,39.333333333333336
5661927,420.0,7.0
5661965,689.0,11.483333333333333
5661970,1516.0,25.266666666666666
5661975,261.0,4.35
5661985,343.0,5.716666666666667
5662003,1192.0,19.866666666666667
5662017,597.0,9.95
5662038,2807.0,46.78333333333333
5662043,1004.0,16.733333333333334
5662119,87.0,1.45
5662167,466.0,7.766666666666667
5662172,748.0,12.466666666666667
5662218,511.0,8.516666666666667
5662241,585.0,9.75
5662304,11112.0,185.2
5662327,216.0,3.6
5662357,530.0,8.833333333333334
5662371,226.0,3.7666666666666666
5662392,236.0,3.933333333333333
5662402,730.0,12.166666666666666
5662428,167.0,2.783333333333333
5662462,1769.0,29.483333333333334
5662467,261.0,4.35
5662487,3897.0,64.95
5662488,208.0,3.466666666666667
5662506,247.0,4.116666666666666
5662509,865.0,14.416666666666666
5662544,347.0,5.783333333333333
5662607,102.0,1.7
5662628,499.0,8.316666666666666
5662654,1129.0,18.816666666666666
5662678,439.0,7.316666666666666
5662700,334.0,5.566666666666666
5662734,592.0,9.866666666666667
5662746,1898.0,31.633333333333333
5662771,751.0,12.516666666666667
5662820,634.0,10.566666666666666
5662872,577.0,9.616666666666667
5662905,2141.0,35.68333333333333
5662916,1143.0,19.05
5662926,1476.0,24.6
5662956,346.0,5.766666666666667
5662993,319.0,5.316666666666666
5663005,498.0,8.3
5663021,1264.0,21.066666666666666
5663034,274.0,4.566666666666666
5663070,1027.0,17.116666666666667
5663071,1836.0,30.6
5663113,604.0,10.066666666666666
5663213,1496.0,24.933333333333334
5663227,760.0,12.666666666666666
5663245,1901.0,31.683333333333334
5663327,497.0,8.283333333333333
5663360,488.0,8.133333333333333
5663470,1203.0,20.05
5663520,2782.0,46.36666666666667
5663523,601.0,10.016666666666667
5663536,764.0,12.733333333333333
5663542,2162.0,36.03333333333333
5663546,1414.0,23.566666666666666
5663631,4681.0,78.01666666666667
5663637,248.0,4.133333333333334
5663650,482.0,8.033333333333333
5663674,104.0,1.7333333333333334
5663701,745.0,12.416666666666666
5663732,1736.0,28.933333333333334
5663775,1372.0,22.866666666666667
5663801,741.0,12.35
5663817,449.0,7.483333333333333
5663831,2821.0,47.016666666666666
5663832,1004.0,16.733333333333334
5663841,1116.0,18.6
5663870,526.0,8.766666666666667
5663912,120.0,2.0
5663933,226.0,3.7666666666666666
5663946,2460.0,41.0
5663958,201.0,3.35
5663980,8615.0,143.58333333333334
5663982,1576.0,26.266666666666666
5663991,5743.0,95.71666666666667
5664043,461.0,7.683333333333334
5664110,1017.0,16.95
5664130,528.0,8.8
5664132,709.0,11.816666666666666
5664187,1021.0,17.016666666666666
5664209,406.0,6.766666666666667
5664215,256.0,4.266666666666667
5664243,804.0,13.4
5664281,593.0,9.883333333333333
5664283,802.0,13.366666666666667
5664312,298.0,4.966666666666667
5664325,746.0,12.433333333333334
5664377,295.0,4.916666666666667
5664387,121.0,2.0166666666666666
5664421,380.0,6.333333333333333
5664511,551.0,9.183333333333334
5664547,359.0,5.983333333333333
5664569,31.0,0.5166666666666667
5664616,475.0,7.916666666666667
5664649,381.0,6.35
5664662,190.0,3.1666666666666665
5664690,6.0,0.1
5664722,33.0,0.55
5664723,1330.0,22.166666666666668
5664870,140.0,2.3333333333333335
5664875,2802.0,46.7
5664891,14869.0,247.81666666666666
5664931,275.0,4.583333333333333
5664949,715.0,11.916666666666666
5665003,172.0,2.8666666666666667
5665048,545.0,9.083333333333334
5665097,11297.0,188.28333333333333
5665119,811.0,13.516666666666667
5665225,267.0,4.45
5665260,1561.0,26.016666666666666
5665261,2014.0,33.56666666666667
5665270,549.0,9.15
5665306,1520.0,25.333333333333332
5665318,806.0,13.433333333333334
5665420,512.0,8.533333333333333
5665431,345.0,5.75
5665451,4227.0,70.45
5665453,55.0,0.9166666666666666
5665459,390.0,6.5
5665463,884.0,14.733333333333333
5665475,1170.0,19.5
5665674,282.0,4.7
5665731,6819.0,113.65
5665733,1517.0,25.283333333333335
